sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_out,all,마,W,lstm,2021-03-21,-737219.0
sell_out,all,마,W,lstm,2021-03-28,-661523.0
sell_out,all,all,W,lstm,2021-01-10,-5840472.0
sell_out,all,all,W,lstm,2021-01-17,-12175316.0
sell_out,all,all,W,lstm,2021-01-24,-12720456.0
sell_out,all,all,W,lstm,2021-01-31,-6090840.0
sell_out,all,all,W,lstm,2021-02-07,5557004.0
sell_out,all,all,W,lstm,2021-02-14,-1632872.0
sell_out,all,all,W,lstm,2021-02-21,295196.0
sell_out,all,all,W,lstm,2021-02-28,3340980.0
sell_out,all,all,W,lstm,2021-03-07,3283444.0
sell_out,all,all,W,lstm,2021-03-14,5363352.0
sell_out,all,all,W,lstm,2021-03-21,2117668.0
sell_out,all,all,W,lstm,2021-03-28,4837456.0
