CHNL_CD	CUST_CD	PD_CD	PD_NM	DT	SALES	AMT	DC	STORE_PRICE
SELL-OUT	B	101	나	20180319	811,041	342	0	2371
SELL-OUT	B	101	나	20180320	733,896	309	0	2375
SELL-OUT	B	101	나	20180321	740,661	312	0	2374
SELL-OUT	B	101	나	20180322	741,033	312	0	2375
SELL-OUT	B	101	나	20180323	988,538	418	0	2365
SELL-OUT	B	101	나	20180324	1,494,400	631	0	2368
SELL-OUT	B	101	나	20180325	173,145	73	0	2372
SELL-OUT	B	101	나	20180326	727,828	307	0	2371
SELL-OUT	B	101	나	20180327	591,157	250	0	2365
SELL-OUT	B	101	나	20180328	429,757	181	0	2374
SELL-OUT	B	101	나	20180329	286,711	121	0	2370
SELL-OUT	B	101	나	20180330	430,735	182	0	2367
SELL-OUT	B	101	나	20180331	405,599	171	0	2372
SELL-OUT	B	101	나	20180401	332,040	140	0	2372
SELL-OUT	B	101	나	20180402	203,478	86	0	2366
SELL-OUT	B	101	나	20180403	208,858	88	0	2373
SELL-OUT	B	101	나	20180404	187,432	79	0	2373
SELL-OUT	B	101	나	20180405	272,870	115	0	2373
SELL-OUT	B	101	나	20180406	360,593	152	0	2372
SELL-OUT	B	101	나	20180407	523,490	221	0	2369
SELL-OUT	B	101	나	20180408	68,785	29	0	2372
SELL-OUT	B	101	나	20180409	246,827	104	0	2373
SELL-OUT	B	101	나	20180410	239,693	101	0	2373
SELL-OUT	B	101	나	20180411	193,085	82	0	2355
SELL-OUT	B	101	나	20180412	251,039	106	0	2368
SELL-OUT	B	101	나	20180413	227,217	97	0	2342
SELL-OUT	B	101	나	20180414	479,394	203	0	2362
SELL-OUT	B	101	나	20180415	305,475	129	0	2368
SELL-OUT	B	101	나	20180416	212,847	90	0	2365
SELL-OUT	B	101	나	20180417	168,483	71	0	2373
SELL-OUT	B	101	나	20180418	193,544	82	0	2360
SELL-OUT	B	101	나	20180419	225,074	95	0	2369
SELL-OUT	B	101	나	20180420	204,285	86	0	2375
SELL-OUT	B	101	나	20180421	391,581	165	0	2373
SELL-OUT	B	101	나	20180422	66,018	28	0	2358
SELL-OUT	B	101	나	20180423	273,487	116	0	2358
SELL-OUT	B	101	나	20180424	246,975	104	0	2375
SELL-OUT	B	101	나	20180425	211,488	89	0	2376
SELL-OUT	B	101	나	20180426	287,648	122	0	2358
SELL-OUT	B	101	나	20180427	283,961	120	0	2366
SELL-OUT	B	101	나	20180428	553,578	234	0	2366
SELL-OUT	B	101	나	20180429	284,795	120	0	2373
SELL-OUT	B	101	나	20180430	253,938	107	0	2373
SELL-OUT	B	101	나	20180501	325,685	137	0	2377
SELL-OUT	B	101	나	20180502	220,458	93	0	2371
SELL-OUT	B	101	나	20180503	268,329	113	0	2375
SELL-OUT	B	101	나	20180504	376,998	159	0	2371
SELL-OUT	B	101	나	20180505	359,591	152	0	2366
SELL-OUT	B	101	나	20180506	272,920	115	0	2373
SELL-OUT	B	101	나	20180507	221,064	93	0	2377
SELL-OUT	B	101	나	20180508	228,216	104	8.6	2382
SELL-OUT	B	101	나	20180509	186,344	83	6.5	2390
SELL-OUT	B	101	나	20180510	268,233	114	0	2353
SELL-OUT	B	101	나	20180511	410,000	173	0	2370
SELL-OUT	B	101	나	20180512	650,213	275	0	2364
SELL-OUT	B	101	나	20180513	100,503	43	0	2337
SELL-OUT	B	101	나	20180514	291,398	124	0	2350
SELL-OUT	B	101	나	20180515	312,944	135	0	2318
SELL-OUT	B	101	나	20180516	364,223	156	0	2335
SELL-OUT	B	101	나	20180517	381,425	167	0	2284
SELL-OUT	B	101	나	20180518	1,794,472	1,578	52.6	1735
SELL-OUT	B	101	나	20180519	1,399,225	1,101	47	1869
SELL-OUT	B	101	나	20180520	765,865	539	40.8	2001
SELL-OUT	B	101	나	20180521	419,738	280	37.5	2062
SELL-OUT	B	101	나	20180522	365,346	206	26.1	2237
SELL-OUT	B	101	나	20180523	244,515	141	27.7	2215
SELL-OUT	B	101	나	20180524	241,419	126	20.2	2302
SELL-OUT	B	101	나	20180525	265,021	138	20	2304
SELL-OUT	B	101	나	20180526	522,709	264	17.5	2327
SELL-OUT	B	101	나	20180527	88,617	52	29	2198
SELL-OUT	B	101	나	20180528	280,487	142	17.7	2325
SELL-OUT	B	101	나	20180529	220,056	99	7.4	2387
SELL-OUT	B	101	나	20180530	211,797	91	0	2327
SELL-OUT	B	101	나	20180531	270,631	115	0	2353
SELL-OUT	B	101	나	20180601	363,548	155	0	2345
SELL-OUT	B	101	나	20180602	585,155	248	0	2359
SELL-OUT	B	101	나	20180603	424,541	180	0	2359
SELL-OUT	B	101	나	20180604	274,055	117	0	2342
SELL-OUT	B	101	나	20180605	350,633	149	0	2353
SELL-OUT	B	101	나	20180606	405,245	172	0	2356
SELL-OUT	B	101	나	20180607	297,031	126	0	2357
SELL-OUT	B	101	나	20180608	450,667	190	0	2372
SELL-OUT	B	101	나	20180609	667,257	282	0	2366
SELL-OUT	B	101	나	20180610	118,387	50	0	2368
SELL-OUT	B	101	나	20180611	317,243	134	0	2367
SELL-OUT	B	101	나	20180612	368,266	156	0	2361
SELL-OUT	B	101	나	20180613	346,969	150	0	2313
SELL-OUT	B	101	나	20180614	223,640	95	0	2354
SELL-OUT	B	101	나	20180615	370,342	156	0	2374
SELL-OUT	B	101	나	20180616	578,065	245	0	2359
SELL-OUT	B	101	나	20180617	387,670	164	0	2364
SELL-OUT	B	101	나	20180618	314,378	133	0	2364
SELL-OUT	B	101	나	20180619	198,442	84	0	2362
SELL-OUT	B	101	나	20180620	170,530	72	0	2368
SELL-OUT	B	101	나	20180621	269,479	114	0	2364
SELL-OUT	B	101	나	20180622	416,961	176	0	2369
SELL-OUT	B	101	나	20180623	723,715	306	0	2365
SELL-OUT	B	101	나	20180624	118,512	51	0	2324
SELL-OUT	B	101	나	20180625	296,798	125	0	2374
SELL-OUT	B	101	나	20180626	306,171	130	0	2355
SELL-OUT	B	101	나	20180627	370,623	156	0	2376
SELL-OUT	B	101	나	20180628	368,091	155	0	2375
SELL-OUT	B	101	나	20180629	552,581	234	0	2361
SELL-OUT	B	101	나	20180630	793,456	335	0	2369
SELL-OUT	B	101	나	20180701	629,921	266	0	2368
SELL-OUT	B	101	나	20180702	397,102	168	0	2364
SELL-OUT	B	101	나	20180703	395,224	167	0	2367
SELL-OUT	B	101	나	20180704	401,154	169	0	2374
SELL-OUT	B	101	나	20180705	397,060	168	0	2363
SELL-OUT	B	101	나	20180706	652,474	275	0	2373
SELL-OUT	B	101	나	20180707	937,362	397	0	2361
SELL-OUT	B	101	나	20180708	182,227	77	0	2367
SELL-OUT	B	101	나	20180709	493,009	211	0	2337
SELL-OUT	B	101	나	20180710	431,666	182	0	2372
SELL-OUT	B	101	나	20180711	341,210	144	0	2370
SELL-OUT	B	101	나	20180712	337,138	143	0	2358
SELL-OUT	B	101	나	20180713	506,452	216	0	2345
SELL-OUT	B	101	나	20180714	683,146	289	0	2364
SELL-OUT	B	101	나	20180715	539,738	228	0	2367
SELL-OUT	B	101	나	20180716	237,424	100	0	2374
SELL-OUT	B	101	나	20180717	263,541	111	0	2374
SELL-OUT	B	101	나	20180718	367,022	155	0	2368
SELL-OUT	B	101	나	20180719	306,159	129	0	2373
SELL-OUT	B	101	나	20180720	413,962	176	0	2352
SELL-OUT	B	101	나	20180721	729,759	309	0	2362
SELL-OUT	B	101	나	20180722	108,917	46	0	2368
SELL-OUT	B	101	나	20180723	395,640	167	0	2369
SELL-OUT	B	101	나	20180724	428,836	181	0	2369
SELL-OUT	B	101	나	20180725	360,360	152	0	2371
SELL-OUT	B	101	나	20180726	452,720	191	0	2370
SELL-OUT	B	101	나	20180727	509,129	215	0	2368
SELL-OUT	B	101	나	20180728	943,379	398	0	2370
SELL-OUT	B	101	나	20180729	758,832	320	0	2371
SELL-OUT	B	101	나	20180730	575,815	249	0	2313
SELL-OUT	B	101	나	20180731	668,751	282	0	2371
SELL-OUT	B	101	나	20180801	703,554	297	0	2369
SELL-OUT	B	101	나	20180802	681,919	288	0	2368
SELL-OUT	B	101	나	20180803	848,182	358	0	2369
SELL-OUT	B	101	나	20180804	899,719	380	0	2368
SELL-OUT	B	101	나	20180805	781,730	330	0	2369
SELL-OUT	B	101	나	20180806	509,288	215	0	2369
SELL-OUT	B	101	나	20180807	441,524	186	0	2374
SELL-OUT	B	101	나	20180808	776,733	328	0	2368
SELL-OUT	B	101	나	20180809	4,574,228	3,374	43.5	1946
SELL-OUT	B	101	나	20180810	6,127,754	4,588	44.3	1929
SELL-OUT	B	101	나	20180811	8,854,944	6,709	45	1914
SELL-OUT	B	101	나	20180812	1,368,666	1,067	46.6	1880
SELL-OUT	B	101	나	20180813	4,378,426	3,381	46	1891
SELL-OUT	B	101	나	20180814	2,521,077	1,940	45.9	1896
SELL-OUT	B	101	나	20180815	741,049	325	5	2394
SELL-OUT	B	101	나	20180816	483,793	207	0	2337
SELL-OUT	B	101	나	20180817	646,960	273	0	2370
SELL-OUT	B	101	나	20180818	834,335	356	0	2344
SELL-OUT	B	101	나	20180819	616,502	260	0	2371
SELL-OUT	B	101	나	20180820	388,388	164	0	2368
SELL-OUT	B	101	나	20180821	451,919	191	0	2366
SELL-OUT	B	101	나	20180822	392,042	166	0	2362
SELL-OUT	B	101	나	20180823	468,503	199	0	2354
SELL-OUT	B	101	나	20180824	694,853	294	0	2363
SELL-OUT	B	101	나	20180825	915,248	388	0	2359
SELL-OUT	B	101	나	20180826	135,173	58	0	2331
SELL-OUT	B	101	나	20180827	467,961	198	0	2363
SELL-OUT	B	101	나	20180828	487,445	206	0	2366
SELL-OUT	B	101	나	20180829	501,406	211	0	2376
SELL-OUT	B	101	나	20180830	409,804	173	0	2369
SELL-OUT	B	101	나	20180831	586,524	247	0	2375
SELL-OUT	B	101	나	20180901	912,717	386	0	2365
SELL-OUT	B	101	나	20180902	647,284	274	0	2362
SELL-OUT	B	101	나	20180903	380,709	161	0	2365
SELL-OUT	B	101	나	20180904	340,011	144	0	2361
SELL-OUT	B	101	나	20180905	396,546	167	0	2375
SELL-OUT	B	101	나	20180906	437,399	185	0	2364
SELL-OUT	B	101	나	20180907	542,408	229	0	2369
SELL-OUT	B	101	나	20180908	859,703	363	0	2368
SELL-OUT	B	101	나	20180909	196,239	83	0	2364
SELL-OUT	B	101	나	20180910	435,827	184	0	2369
SELL-OUT	B	101	나	20180911	435,204	184	0	2365
SELL-OUT	B	101	나	20180912	323,567	137	0	2362
SELL-OUT	B	101	나	20180913	475,551	201	0	2366
SELL-OUT	B	101	나	20180914	581,533	246	0	2364
SELL-OUT	B	101	나	20180915	909,881	385	0	2363
SELL-OUT	B	101	나	20180916	748,008	316	0	2367
SELL-OUT	B	101	나	20180917	501,987	212	0	2368
SELL-OUT	B	101	나	20180918	456,616	193	0	2366
SELL-OUT	B	101	나	20180919	439,613	186	0	2364
SELL-OUT	B	101	나	20180920	575,725	243	0	2369
SELL-OUT	B	101	나	20180921	947,234	400	0	2368
SELL-OUT	B	101	나	20180922	1,489,301	631	0	2360
SELL-OUT	B	101	나	20180923	276,686	117	0	2365
SELL-OUT	B	101	나	20180924	449,481	190	0	2366
SELL-OUT	B	101	나	20180925	698,128	294	0	2375
SELL-OUT	B	101	나	20180926	505,450	213	0	2373
SELL-OUT	B	101	나	20180927	363,372	153	0	2375
SELL-OUT	B	101	나	20180928	502,096	212	0	2368
SELL-OUT	B	101	나	20180929	762,660	322	0	2369
SELL-OUT	B	101	나	20180930	787,190	332	0	2371
SELL-OUT	B	101	나	20181001	456,378	193	0	2365
SELL-OUT	B	101	나	20181002	507,982	214	0	2374
SELL-OUT	B	101	나	20181003	595,152	251	0	2371
SELL-OUT	B	101	나	20181004	451,030	191	0	2361
SELL-OUT	B	101	나	20181005	549,213	233	0	2357
SELL-OUT	B	101	나	20181006	1,041,026	440	0	2366
SELL-OUT	B	101	나	20181007	597,458	253	0	2361
SELL-OUT	B	101	나	20181008	590,431	249	0	2371
SELL-OUT	B	101	나	20181009	593,238	251	0	2363
SELL-OUT	B	101	나	20181010	324,691	137	0	2370
SELL-OUT	B	101	나	20181011	504,463	213	0	2368
SELL-OUT	B	101	나	20181012	618,711	263	0	2353
SELL-OUT	B	101	나	20181013	861,785	365	0	2361
SELL-OUT	B	101	나	20181014	175,457	74	0	2371
SELL-OUT	B	101	나	20181015	483,732	205	0	2360
SELL-OUT	B	101	나	20181016	433,557	183	0	2369
SELL-OUT	B	101	나	20181017	511,277	216	0	2367
SELL-OUT	B	101	나	20181018	493,074	208	0	2371
SELL-OUT	B	101	나	20181019	570,663	241	0	2368
SELL-OUT	B	101	나	20181020	838,977	354	0	2370
SELL-OUT	B	101	나	20181021	677,787	287	0	2362
SELL-OUT	B	101	나	20181022	430,463	182	0	2365
SELL-OUT	B	101	나	20181023	423,716	179	0	2367
SELL-OUT	B	101	나	20181024	345,780	146	0	2368
SELL-OUT	B	101	나	20181025	438,669	185	0	2371
SELL-OUT	B	101	나	20181026	602,093	254	0	2370
SELL-OUT	B	101	나	20181027	948,772	401	0	2366
SELL-OUT	B	101	나	20181028	192,430	82	0	2347
SELL-OUT	B	101	나	20181029	484,016	204	0	2373
SELL-OUT	B	101	나	20181030	462,198	195	0	2370
SELL-OUT	B	101	나	20181031	792,455	334	0	2373
SELL-OUT	B	101	나	20181101	2,689,859	2,082	46.2	1888
SELL-OUT	B	101	나	20181102	3,167,643	2,403	45.1	1912
SELL-OUT	B	101	나	20181103	4,727,395	3,575	44.9	1916
SELL-OUT	B	101	나	20181104	3,469,639	2,648	45.4	1905
SELL-OUT	B	101	나	20181105	2,443,629	1,875	45.7	1898
SELL-OUT	B	101	나	20181106	2,634,558	2,073	47	1869
SELL-OUT	B	101	나	20181107	2,800,976	2,190	46.7	1876
SELL-OUT	B	101	나	20181108	2,687,325	2,063	45.7	1899
SELL-OUT	B	101	나	20181109	3,144,671	2,380	44.9	1915
SELL-OUT	B	101	나	20181110	4,482,238	3,434	45.6	1900
SELL-OUT	B	101	나	20181111	874,006	655	44.4	1926
SELL-OUT	B	101	나	20181112	2,804,675	2,200	46.9	1873
SELL-OUT	B	101	나	20181113	2,772,350	2,183	47.1	1868
SELL-OUT	B	101	나	20181114	1,709,464	1,343	47	1871
SELL-OUT	B	101	나	20181115	569,285	292	18.8	2316
SELL-OUT	B	101	나	20181116	643,701	280	0	2299
SELL-OUT	B	101	나	20181117	844,394	360	0	2346
SELL-OUT	B	101	나	20181118	771,400	328	0	2352
SELL-OUT	B	101	나	20181119	398,756	169	0	2360
SELL-OUT	B	101	나	20181120	462,135	195	0	2370
SELL-OUT	B	101	나	20181121	389,494	164	0	2375
SELL-OUT	B	101	나	20181122	461,026	196	0	2352
SELL-OUT	B	101	나	20181123	458,879	194	0	2365
SELL-OUT	B	101	나	20181124	898,455	380	0	2364
SELL-OUT	B	101	나	20181125	106,993	46	0	2326
SELL-OUT	B	101	나	20181126	477,141	201	0	2374
SELL-OUT	B	101	나	20181127	360,758	152	0	2373
SELL-OUT	B	101	나	20181128	401,128	169	0	2374
SELL-OUT	B	101	나	20181129	536,610	227	0	2364
SELL-OUT	B	101	나	20181130	574,168	243	0	2363
SELL-OUT	B	101	나	20181201	965,947	408	0	2368
SELL-OUT	B	101	나	20181202	681,229	288	0	2365
SELL-OUT	B	101	나	20181203	411,871	174	0	2367
SELL-OUT	B	101	나	20181204	423,817	179	0	2368
SELL-OUT	B	101	나	20181205	558,686	236	0	2367
SELL-OUT	B	101	나	20181206	499,584	211	0	2368
SELL-OUT	B	101	나	20181207	3,940,955	3,093	46.9	1872
SELL-OUT	B	101	나	20181208	8,284,741	6,499	46.9	1873
SELL-OUT	B	101	나	20181209	1,912,851	1,502	46.9	1872
SELL-OUT	B	101	나	20181210	3,962,857	3,180	48.1	1845
SELL-OUT	B	101	나	20181211	1,033,241	473	9	2380
SELL-OUT	B	101	나	20181212	681,693	295	0	2311
SELL-OUT	B	101	나	20181213	1,128,603	511	8	2385
SELL-OUT	B	101	나	20181214	3,134,003	2,458	46.9	1873
SELL-OUT	B	101	나	20181215	6,188,173	4,854	46.9	1873
SELL-OUT	B	101	나	20181216	5,171,552	4,116	47.6	1854
SELL-OUT	B	101	나	20181217	1,138,297	630	24.7	2254
SELL-OUT	B	101	나	20181218	966,164	447	9.9	2376
SELL-OUT	B	101	나	20181219	835,161	366	0	2282
SELL-OUT	B	101	나	20181220	1,062,848	480	7.7	2385
SELL-OUT	B	101	나	20181221	250,645	318	67.2	1317
SELL-OUT	B	101	나	20181222	6,097,914	4,781	46.9	1872
SELL-OUT	B	101	나	20181223	1,184,102	954	48.3	1840
SELL-OUT	B	101	나	20181224	5,633,510	4,319	45.7	1899
SELL-OUT	B	101	나	20181225	3,503,829	2,664	45.2	1909
SELL-OUT	B	101	나	20181226	600,637	262	0	2293
SELL-OUT	B	101	나	20181227	674,565	285	0	2367
SELL-OUT	B	101	나	20181228	851,748	360	0	2366
SELL-OUT	B	101	나	20181229	1,246,955	527	0	2366
SELL-OUT	B	101	나	20181230	950,576	401	0	2371
SELL-OUT	B	101	나	20181231	1,053,100	445	0	2367
SELL-OUT	B	101	나	20190101	811,625	345	0	2353
SELL-OUT	B	101	나	20190102	544,217	233	0	2336
SELL-OUT	B	101	나	20190103	477,762	204	0	2342
SELL-OUT	B	101	나	20190104	596,109	257	0	2319
SELL-OUT	B	101	나	20190105	910,044	399	5	2394
SELL-OUT	B	101	나	20190106	675,197	305	7.8	2386
SELL-OUT	B	101	나	20190107	649,278	315	14.1	2352
SELL-OUT	B	101	나	20190108	550,278	266	13.8	2355
SELL-OUT	B	101	나	20190109	471,412	227	13.5	2357
SELL-OUT	B	101	나	20190110	505,497	236	10.8	2372
SELL-OUT	B	101	나	20190111	685,207	316	9.7	2377
SELL-OUT	B	101	나	20190112	1,130,567	512	8	2385
SELL-OUT	B	101	나	20190113	343,482	171	16.3	2337
SELL-OUT	B	101	나	20190114	518,013	219	0	2365
SELL-OUT	B	101	나	20190115	644,056	293	8.4	2383
SELL-OUT	B	101	나	20190116	1,182,104	530	7.1	2388
SELL-OUT	B	101	나	20190117	4,341,803	3,385	46.6	1880
SELL-OUT	B	101	나	20190118	4,860,845	3,772	46.3	1886
SELL-OUT	B	101	나	20190119	6,897,524	5,288	45.7	1899
SELL-OUT	B	101	나	20190120	5,060,956	3,887	45.7	1898
SELL-OUT	B	101	나	20190121	2,753,188	2,168	47.1	1868
SELL-OUT	B	101	나	20190122	3,531,320	2,793	47.3	1862
SELL-OUT	B	101	나	20190123	3,262,311	2,590	47.5	1859
SELL-OUT	B	101	나	20190124	3,740,798	2,935	46.9	1873
SELL-OUT	B	101	나	20190125	4,190,302	3,276	46.7	1876
SELL-OUT	B	101	나	20190126	6,956,957	5,413	46.4	1882
SELL-OUT	B	101	나	20190127	1,214,267	914	44.6	1922
SELL-OUT	B	101	나	20190128	3,735,986	2,922	46.7	1877
SELL-OUT	B	101	나	20190129	3,789,507	2,980	47	1870
SELL-OUT	B	101	나	20190130	2,969,854	2,337	47.1	1869
SELL-OUT	B	101	나	20190131	1,006,274	488	14.1	2352
SELL-OUT	B	101	나	20190201	1,132,331	497	5.1	2393
SELL-OUT	B	101	나	20190202	1,902,543	822	0	2315
SELL-OUT	B	101	나	20190203	2,024,344	869	0	2330
SELL-OUT	B	101	나	20190204	1,578,515	674	0	2342
SELL-OUT	B	101	나	20190205	536,220	230	0	2331
SELL-OUT	B	101	나	20190206	905,849	391	0	2317
SELL-OUT	B	101	나	20190207	686,052	289	0	2374
SELL-OUT	B	101	나	20190208	829,781	351	0	2364
SELL-OUT	B	101	나	20190209	1,355,496	572	0	2370
SELL-OUT	B	101	나	20190210	340,742	144	0	2366
SELL-OUT	B	101	나	20190211	718,716	304	0	2364
SELL-OUT	B	101	나	20190212	642,953	272	0	2364
SELL-OUT	B	101	나	20190213	816,794	345	0	2368
SELL-OUT	B	101	나	20190214	1,622,582	944	28.4	2207
SELL-OUT	B	101	나	20190215	2,501,751	1,486	29.9	2187
SELL-OUT	B	101	나	20190216	4,281,558	2,550	30	2183
SELL-OUT	B	101	나	20190217	3,669,636	2,179	29.8	2186
SELL-OUT	B	101	나	20190218	2,356,673	1,392	29.5	2192
SELL-OUT	B	101	나	20190219	2,038,561	1,201	29.3	2194
SELL-OUT	B	101	나	20190220	2,194,444	1,299	29.6	2189
SELL-OUT	B	101	나	20190221	2,161,025	1,277	29.5	2191
SELL-OUT	B	101	나	20190222	2,684,168	1,589	29.6	2189
SELL-OUT	B	101	나	20190223	4,657,112	2,775	30.1	2183
SELL-OUT	B	101	나	20190224	865,952	508	29	2199
SELL-OUT	B	101	나	20190225	2,806,893	1,663	29.7	2189
SELL-OUT	B	101	나	20190226	2,477,448	1,468	29.7	2189
SELL-OUT	B	101	나	20190227	1,563,128	922	29.4	2193
SELL-OUT	B	101	나	20190228	1,046,862	455	0	2301
SELL-OUT	B	101	나	20190301	1,424,957	608	0	2344
SELL-OUT	B	101	나	20190302	1,367,832	583	0	2346
SELL-OUT	B	101	나	20190303	993,961	423	0	2350
