sell_type,cust_type,prod_type,time_type,model,dt,prediction
sell_out,all,나,W,lstm_vn,2021-02-14,-1010936.0
sell_out,all,나,W,lstm_vn,2021-02-21,-1144910.0
sell_out,all,나,W,lstm_vn,2021-02-28,-464203.0
sell_out,all,나,W,lstm_vn,2021-03-07,-1946037.0
sell_out,all,나,W,lstm_vn,2021-03-14,-716304.0
sell_out,all,나,W,lstm_vn,2021-03-21,263356.0
sell_out,all,나,W,lstm_vn,2021-03-28,-487000.0
sell_out,all,라,W,lstm_vn,2021-01-10,-491285.0
sell_out,all,라,W,lstm_vn,2021-01-17,-436146.0
sell_out,all,라,W,lstm_vn,2021-01-24,-330907.0
sell_out,all,라,W,lstm_vn,2021-01-31,-181295.0
sell_out,all,라,W,lstm_vn,2021-02-07,-303814.0
sell_out,all,라,W,lstm_vn,2021-02-14,-605224.0
sell_out,all,라,W,lstm_vn,2021-02-21,-434101.0
sell_out,all,라,W,lstm_vn,2021-02-28,-593525.0
sell_out,all,라,W,lstm_vn,2021-03-07,252616.0
sell_out,all,라,W,lstm_vn,2021-03-14,570632.0
sell_out,all,라,W,lstm_vn,2021-03-21,165320.0
sell_out,all,라,W,lstm_vn,2021-03-28,2231569.0
sell_out,all,마,W,lstm_vn,2021-01-10,85483.0
sell_out,all,마,W,lstm_vn,2021-01-17,875357.0
sell_out,all,마,W,lstm_vn,2021-01-24,1928585.0
sell_out,all,마,W,lstm_vn,2021-01-31,1288960.0
sell_out,all,마,W,lstm_vn,2021-02-07,452096.0
sell_out,all,마,W,lstm_vn,2021-02-14,931972.0
sell_out,all,마,W,lstm_vn,2021-02-21,1018165.0
sell_out,all,마,W,lstm_vn,2021-02-28,-615252.0
sell_out,all,마,W,lstm_vn,2021-03-07,2137462.0
sell_out,all,마,W,lstm_vn,2021-03-14,4770056.0
sell_out,all,마,W,lstm_vn,2021-03-21,7758926.0
sell_out,all,마,W,lstm_vn,2021-03-28,11289893.0
sell_out,all,all,W,lstm_vn,2021-01-10,-4343664.0
sell_out,all,all,W,lstm_vn,2021-01-17,-3608629.0
sell_out,all,all,W,lstm_vn,2021-01-24,-1938611.0
sell_out,all,all,W,lstm_vn,2021-01-31,5052265.0
sell_out,all,all,W,lstm_vn,2021-02-07,6828306.0
sell_out,all,all,W,lstm_vn,2021-02-14,-623056.0
sell_out,all,all,W,lstm_vn,2021-02-21,-4760180.0
sell_out,all,all,W,lstm_vn,2021-02-28,15796093.0
sell_out,all,all,W,lstm_vn,2021-03-07,29397280.0
sell_out,all,all,W,lstm_vn,2021-03-14,-4818137.0
sell_out,all,all,W,lstm_vn,2021-03-21,13761290.0
sell_out,all,all,W,lstm_vn,2021-03-28,7704393.0
